product_name,price,retailer,platform,storeUrl,imageUrl
"Card màn hình MSI GTX 1660 Super VENTUS XS OC (6GB GDDR6, 192-bit, HDMI+DP)",6.699.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-msi-gtx-1660-super-ventus-xs-oc/p49691.html#tab1,https://hanoicomputercdn.com/media/product/49691_msi_gtx_1660_super_ventus_xs_oc__01.jpg
VGA Card LEADTEK nVidia Quadro P620 2GB GDDR5,4.290.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p620-2gb-gddr5/p41697.html#tab1,https://hanoicomputercdn.com/media/product/41697_nvidia_quadro_p620_2gb_gddr5_01.jpg
"Card màn hình ASUS GT710-SL-1GD5 (1GB GDDR5, 64-bit, DVI+HDMI)",999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-gt710-sl-1gd5/p50021.html#tab1,https://hanoicomputercdn.com/media/product/50021_asus_gt710_sl_1gd5_01.jpg
Card màn hình GIGABYTE RTX 2060 WF2OC - 6GD,9.799.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2060-wf-oc-6gd/p45144.html#tab1,https://hanoicomputercdn.com/media/product/45144_gigabyte_rtx_2060_wf2oc___6gd_01.jpg
VGA Card LEADTEK nVidia Quadro P4000 8GB GDDR5,20.990.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p4000-8gb-gddr5/p35351.html#tab1,https://hanoicomputercdn.com/media/product/35351_leadtek_nvidia_quadro_p4000_8gb_gddr5_01.jpg
"Card màn hình GIGABYTE RTX 2060 Super WINDFORCE OC-8G (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin) ",11.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2060s-wf2-oc-8gd/p47489.html#tab1,https://hanoicomputercdn.com/media/product/47489_gigabyte_rtx_2060_super_wf2_oc_1.jpg
VGA Card LEADTEK nVidia Quadro P1000 4GB GDDR5,8.390.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p1000-4gb-gddr5/p35353.html#tab1,https://hanoicomputercdn.com/media/product/35353_leadtek_nvidia_quadro_p1000__01.jpg
"Card màn hình ASUS ROG STRIX RTX 2060 Super-O8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin)",12.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-strix-rtx-2060s-o8g-gaming/p47496.html#tab1,https://hanoicomputercdn.com/media/product/47496_asus_rog_strix_rtx_2060_super_01.jpg
"Card màn hình ASUS TUF GTX 1650 Super-4G GAMING (4GB GDDR5, 128-bit, DVI+HDMI+DP, 1x6-pin)",4.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-tuf-gtx-1650-super-4g-gaming/p50109.html#tab1,https://hanoicomputercdn.com/media/product/50109_asus_tuf_gtx_1650_super_o4g_01.jpg
"Card màn hình ASUS ROG STRIX GTX 1650-A4G GAMING (4GB GDDR5, 128-bit, HDMI+DP)",4.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-gtx1650-a4g-gaming/p51374.html#tab1,https://hanoicomputercdn.com/media/product/51374_asus_rog_strix_gtx1650_01.jpg
