product_name,price,retailer,platform,storeUrl,imageUrl
Asus ROG Strix GeForce® RTX 2060 6GB GDDR6,"10,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-rog-strix-geforce%C2%AE-rtx-2060-6gb-gddr6,https://vitinhnaman.com/uploads/t9Ex7PSju3Eun2V4_setting_000_1_90_end_500.png
Asus ROG Strix GeForce® RTX 2060 OC edition 6GB GDDR6,"10,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-rog-strix-geforce%C2%AE-rtx-2060-oc-edition-6gb-gddr6,https://vitinhnaman.com/uploads/t9Ex7PSju3Eun2V4_setting_000_1_90_end_500.png
INNO3D GeForce RTX 2060 SUPER Twin X2 OC 8GB,"10,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/inno3d-geforce-rtx-2060-super-twin-x2-oc-8gb,https://vitinhnaman.com/uploads/leech-1575602609.png
GIGABYTE GeForce RTX™ 2060 SUPER GAMING OC 8G,"11,550,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/gigabyte-geforce-rtx%E2%84%A2-2060-super-gaming-oc-8g,https://vitinhnaman.com/uploads/20190701162248902a7ee20f1988cfec595ec48fc6024438_big_c772e4fff23343ef90ebf1cb8a48ee80.png
INNO3D GeForce RTX 2060 SUPER iChill X3 Ultra 8GB,"11,900,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/inno3d-geforce-rtx-2060-super-ichill-x3-ultra-8gb,https://vitinhnaman.com/uploads/leech-1575602710.jpg
GIGABYTE GeForce RTX™ 2060 SUPER AORUS 8G,"11,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/gigabyte-geforce-rtx%E2%84%A2-2060-super-aorus-8g,https://vitinhnaman.com/uploads/201907011704114085b23cb406717fad37c4cba07af2e2f9_big_a828850b041f4463826afe2e846765f1.png
ASUS ROG-STRIX-RTX2060S-A8G-GAMING,"12,380,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-rog-strix-rtx2060s-a8g-gaming,https://vitinhnaman.com/uploads/leech-1569908556.jpg
Colorful iGame GeForce RTX 2070 Ultra,"13,900,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/coloful-igame-geforce-rtx-2070-ultra,https://vitinhnaman.com/uploads/2162627550.jpg
EVGA GeForce RTX 2070 XC BLACK GAMING,"13,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/evga-geforce-rtx-2070-xc-black-gaming,https://vitinhnaman.com/uploads/08G-P4-2171-KR_XL_1.jpg
MSI RTX 2070 SUPER VENTUS OC 8GB,"14,000,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-rtx-2070-super-ventus-oc-8gb,https://vitinhnaman.com/uploads/msi-geforce_rtx_2070_super_ventus_oc_product_photo-3d1_5e1457e8e0be430ebf5c165475374ae5.png
Palit RTX 2070 8GB Dual,"14,200,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/palit-rtx-2070-8gb-dual,https://vitinhnaman.com/uploads/p03013_bigimage_6975bade22e42c07.png
GIGABYTE GeForce RTX™ 2070 SUPER GAMING OC 8G,"14,490,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/gigabyte-geforce-rtx%E2%84%A2-2070-super-gaming-oc-8g,https://vitinhnaman.com/uploads/20190701161601159881b0570f98d3a1f16bdacc66753815_big_fd0609467dc84e608b208883c2b0e8de.png
ZOTAC GAMING GeForce RTX 2070 SUPER AMP,"14,500,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/zotac-gaming-geforce-rtx-2070-super-amp,https://vitinhnaman.com/uploads/333.jpg
INNO3D GeForce RTX 2070 SUPER iChill X3 Ultra 8GB,"15,000,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/rtx-2070-super-ichill-x3-ultra-8gb,https://vitinhnaman.com/uploads/leech-1575602885.png
ZOTAC GAMING GeForce RTX 2070 SUPER AMP Extreme,"15,400,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/zotac-gaming-geforce-rtx-2070-super-amp-extreme,https://vitinhnaman.com/uploads/334.jpg
GIGABYTE GeForce RTX™ 2070 SUPER AORUS 8G,"15,490,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/gigabyte-geforce-rtx%E2%84%A2-2070-super-aorus-8g,https://vitinhnaman.com/uploads/20190701165649953383cd9aab78c6ab4325889cffa370b0_big_5e24b32ef0b241f8aa09c6cd2c93783d.png
ROG Strix GeForce® RTX 2070 SUPER Advanced edition 8GB GDDR6,"15,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/rog-strix-geforce%C2%AE-rtx-2070-super-advanced-edition-8gb-gddr6,https://vitinhnaman.com/uploads/1_185d7560983145179b27c6b29746163d.png
